record_ID,units_sold
213031,121.89711
213032,51.16977
213033,355.61737
213034,27.812275
213035,17.661993
213036,70.26534
213037,75.095055
213038,48.995277
213039,30.371675
213040,30.063465
213041,94.61606
213043,23.80807
213048,125.903854
213049,87.81558
213050,41.44333
213053,60.69783
213054,70.24914
213055,116.50995
213056,60.143265
213059,86.842285
213060,54.365116
213061,619.9877
213064,64.597534
213065,44.36145
213066,94.46088
213068,59.06003
213069,96.58604
213070,35.265064
213072,69.930405
213073,63.808826
213074,30.595856
213076,16.659695
213077,34.21304
213078,59.64084
213079,20.61523
213080,14.289755
213081,21.291853
213082,106.190384
213083,28.848976
213084,208.8318
213085,35.2002
213086,32.83856
213087,40.948227
213088,52.984535
213089,38.098423
213090,30.783651
213091,39.964966
213092,41.33731
213093,9.0054035
213094,13.770771
213096,20.680088
213097,29.871788
213098,23.224289
213100,13.26236
213101,23.094955
213102,33.949375
213103,20.777924
213105,27.942713
213106,63.943874
213107,22.052114
213108,99.89487
213109,29.574286
213110,35.323544
213111,22.56605
213113,33.982807
213114,30.359402
213115,7.6482067
213123,34.099735
213127,77.164635
213128,46.061512
213129,31.161713
213131,31.068861
213132,38.126324
213133,66.67342
213135,78.61557
213136,23.031343
213137,267.2102
213138,13.313885
213140,43.533215
213141,31.048811
213142,69.634285
213145,51.615303
213147,15.227892
213148,73.76246
213149,31.822615
213150,14.251087
213151,24.142628
213152,38.055008
213153,8.059795
213154,85.60108
213155,23.868858
213156,113.357285
213157,23.989584
213158,21.351149
213159,32.643482
213160,29.645163
213161,26.361752
213162,23.191755
213163,29.598824
213164,36.960136
213167,16.75496
213168,33.432735
213169,189.27446
213170,181.2214
213171,95.22658
213174,67.54782
213175,82.25957
213176,118.536865
213179,35.57789
213180,170.98184
213181,69.96958
213182,619.1398
213183,41.289696
213187,82.08489
213188,46.3223
213189,102.14245
213191,31.252573
213192,111.45718
213194,24.759937
213195,16.700554
213197,14.240179
213199,10.706663
213200,31.5539
213202,29.928236
213204,82.081696
213205,21.882751
213206,118.11918
213207,16.16434
213208,84.79241
213209,60.55407
213215,81.09454
213216,80.46791
213217,41.661297
213219,52.560665
213220,46.317898
213221,85.958534
213225,72.94082
213226,33.308628
213227,397.11044
213230,35.439713
213231,37.597065
213233,34.087833
213235,83.42675
213236,17.508705
213238,124.41468
213239,89.008514
213240,30.463696
213241,37.527756
213242,38.35681
213243,78.4954
213245,87.3045
213246,37.250645
213247,337.91614
213248,28.930458
213249,19.642302
213250,73.02723
213251,37.523304
213252,27.746876
213254,31.146227
213255,71.51254
213256,8.42518
213257,24.367489
213260,17.712555
213265,38.37091
213268,8.109606
213269,44.869373
213270,51.993
213273,27.824516
213275,39.556374
213276,21.173244
213278,9.508425
213279,17.96564
213280,51.143326
213281,35.94466
213282,13.537191
213283,22.782766
213285,128.60324
213286,40.12745
213287,204.39581
213288,41.476337
213289,28.328363
213292,47.154137
213293,41.673203
213294,23.485926
213296,42.205524
213297,40.042603
213301,28.4972
213303,9.857775
213304,16.350325
213305,43.40215
213306,35.092876
213308,50.90726
213309,45.044575
213310,50.83156
213311,23.968563
213312,178.3582
213314,8.842723
213315,28.408747
213316,21.556278
213317,15.23522
213320,194.31395
213321,125.76651
213322,30.855764
213325,52.04218
213326,75.77686
213327,133.03087
213330,50.354095
213331,123.59023
213332,45.35595
213333,302.1755
213334,23.446217
213335,11.292393
213336,58.368477
213337,49.37915
213338,23.67724
213340,71.31249
213341,81.932884
213343,13.139496
213346,274.5893
213347,35.84999
213348,11.212257
213351,11.695116
213352,47.06716
213353,38.280933
213354,19.751299
213355,27.084959
213356,24.470282
213357,60.27507
213358,20.778522
213359,174.18268
213360,14.535912
213361,11.611958
213363,65.05514
213364,51.024506
213365,37.46543
213366,33.74165
213367,45.61724
213369,65.19255
213370,58.083675
213371,17.833267
213372,13.282991
213373,28.456455
213374,51.01586
213375,29.657282
213376,21.132734
213377,26.079836
213378,82.60946
213379,23.214996
213380,127.43579
213381,22.407366
213382,14.6871395
213383,41.53687
213384,43.82136
213385,35.700523
213387,36.664967
213388,40.173134
213390,12.928831
213391,35.506058
213392,36.241432
213394,22.794016
213395,48.72551
213396,32.87579
213399,86.07244
213400,19.25546
213401,177.66716
213403,26.364914
213404,26.413311
213408,18.519106
213409,12.77132
213410,7.294693
213411,21.991829
213412,84.590096
213413,66.274704
213414,16.199793
213415,14.139097
213416,32.36562
213417,29.498251
213418,23.608568
213419,15.009737
213420,13.747265
213421,102.23413
213422,18.435345
213423,161.7932
213425,14.2509
213426,30.453907
213427,26.695024
213428,17.26524
213431,40.774197
213432,7.8584256
213434,21.674112
213435,70.75079
213436,57.568153
213437,31.698275
213439,22.029072
213440,33.040516
213441,61.8101
213444,55.498108
213445,42.890057
213446,26.379025
213447,205.50717
213448,42.02091
213449,22.660849
213454,59.67419
213455,31.711866
213456,25.770432
213457,33.330692
213458,57.382336
213461,37.60227
213462,22.80186
213463,195.75
213466,30.731836
213467,18.89389
213471,15.757473
213472,78.45929
213473,40.269474
213474,21.087727
213476,27.755219
213477,48.901455
213478,62.582703
213479,89.594444
213480,40.073307
213481,229.44157
213484,34.80359
213485,56.264515
213486,35.329025
213488,31.749063
213489,30.073984
213490,10.902388
213491,21.995468
213494,16.509005
213495,14.316921
213496,12.073019
213497,27.557613
213502,48.826656
213503,19.888512
213505,15.958363
213506,49.619053
213507,31.184572
213510,43.111736
213511,30.075832
213512,8.236288
213514,17.930885
213516,59.353024
213517,15.143751
213518,95.384834
213519,18.8022
213520,12.969305
213521,25.914253
213522,26.791748
213523,19.075615
213526,24.774994
213528,12.7263565
213530,43.385487
213531,38.746513
213532,24.9537
213533,9.667628
213535,11.41061
213536,28.22788
213537,34.200054
213538,13.104839
213540,20.830011
213541,82.29553
213542,26.342768
213543,133.78882
213545,13.166006
213546,33.09315
213547,47.70035
213548,34.20412
213550,27.551083
213551,22.438055
213554,20.605022
213559,33.08391
213560,19.957226
213561,29.094437
213562,41.12336
213563,33.462116
213564,55.51634
213565,15.44956
213566,158.08397
213567,34.12958
213568,21.178932
213572,23.075443
213573,26.361637
213574,24.55185
213575,11.255159
213576,10.1802845
213577,24.832798
213578,15.286173
213579,23.294348
213580,24.743277
213581,80.988686
213582,15.470261
213583,138.50348
213584,13.401228
213587,46.94448
213588,36.991955
213591,37.32238
213593,50.008724
213594,46.171417
213597,17.376907
213598,25.52882
213599,32.258835
213600,18.726067
213601,13.261135
213602,20.81877
213603,79.81573
213604,29.398396
213605,163.84453
213606,34.289818
213607,25.242691
213608,37.7788
213609,30.39837
213610,28.163557
213612,28.694813
213613,34.14944
213614,19.421062
213615,155.1432
213616,142.59251
213617,44.133892
213619,60.50801
213620,77.86669
213621,108.55908
213624,39.846333
213625,88.46478
213626,59.50744
213627,413.8002
213630,60.70005
213631,51.179585
213635,76.87031
213639,37.080227
213640,30.524857
213641,15.94335
213643,13.028149
213644,33.776886
213645,26.42206
213648,66.441475
213649,20.231298
213650,150.48041
213651,31.757069
213652,27.349422
213653,39.35417
213654,21.542398
213658,28.216434
213660,29.090603
213661,22.041096
213663,12.363142
213664,26.556206
213665,48.934544
213666,32.51777
213669,112.501656
213670,29.835781
213671,163.7657
213673,26.683617
213674,88.20379
213675,60.32791
213678,42.13067
213681,47.235268
213682,48.159912
213683,26.563122
213685,22.688236
213686,46.362522
213687,46.23217
213688,53.462284
213689,56.841137
213690,42.65065
213691,79.69685
213692,38.620304
213693,215.27197
213694,22.19573
213696,33.441517
213697,25.704775
213698,26.452477
213699,40.426018
213700,49.256264
213701,41.040325
213703,68.341644
213704,56.67044
213707,20.333672
213708,38.192257
213709,54.696415
213711,51.070988
213712,23.525684
213713,186.79643
213716,40.45408
213720,40.91917
213723,104.81181
213724,78.802315
213725,23.491756
213727,46.23896
213728,49.233448
213729,73.11972
213733,74.51376
213734,40.022507
213735,267.78888
213736,61.56739
213737,36.826344
213738,23.452635
213741,50.143745
213743,207.025
213744,116.47563
213745,72.30444
213748,63.85018
213749,66.139534
213750,129.08176
213752,125.57967
213753,51.51342
213754,439.94833
213755,51.34635
213756,34.103245
213758,74.635895
213759,46.19155
213760,37.542595
213761,42.78845
213762,31.161976
213763,124.92333
213764,8.864196
213765,24.475607
213768,221.79152
213769,146.61717
213770,56.692158
213771,15.567434
213773,68.62668
213774,80.35447
213775,137.3963
213779,133.40092
213780,60.75711
213781,530.44257
213782,25.529232
213783,15.624638
213785,86.85769
213786,54.36054
213787,92.494934
213788,45.441895
213789,57.34242
213790,119.039116
213792,22.23487
213796,17.848482
213797,20.048725
213798,9.403078
213799,10.74388
213800,11.411982
213801,34.705025
213802,31.269812
213805,92.89845
213806,24.625109
213807,109.82597
213808,8.180426
213809,25.441988
213811,44.34458
213814,32.19858
213816,25.398916
213817,20.224987
213819,9.271175
213820,19.201262
213821,21.470682
213824,50.092262
213825,17.786951
213826,76.948135
213829,16.699959
213830,40.688427
213831,30.39021
213833,19.555262
213834,18.17477
213835,16.185644
213838,11.97485
213840,25.816584
213842,29.787094
213844,23.017193
213848,117.433556
213849,77.509834
213850,40.01602
213851,47.56241
213852,41.761024
213853,81.28086
213857,73.31359
213858,41.34038
213859,298.221
213860,24.016851
213861,12.093052
213862,53.3502
213863,37.858337
213865,44.679516
213866,40.313046
213867,68.32364
213870,87.84382
213871,32.346207
213874,29.354763
213875,38.758656
213878,58.31444
213879,25.37029
213880,169.71185
213883,28.6659
213884,17.06182
213885,11.484201
213888,40.58461
213891,155.09604
213892,88.57629
213893,47.676422
213895,32.29181
213896,60.674694
213897,89.48573
213900,107.70641
213901,45.024387
213902,339.17508
213903,27.070158
213905,44.85666
213906,45.75402
213907,50.648876
213909,36.30044
213910,68.11294
213912,31.96551
213913,23.086874
213918,26.527842
213919,23.98643
213922,27.100489
213923,92.44551
213924,14.30201
213925,161.40985
213926,7.201542
213928,17.310291
213930,50.946964
213932,32.53761
213935,32.899437
213936,31.747847
213939,16.333134
213940,16.213087
213942,85.25022
213943,23.806211
213944,168.9733
213945,32.21716
213946,22.9815
213947,35.658737
213948,39.803856
213949,31.881954
213951,23.407988
213952,36.324997
213954,20.662949
213955,21.468678
213956,21.445108
213960,18.744125
213961,47.83624
213962,24.85762
213963,36.670204
213964,34.375107
213965,26.514582
213966,79.92672
213967,32.993725
213968,188.93344
213971,31.424366
213972,29.271534
213973,18.716616
213976,179.9075
213977,84.933556
213978,37.860565
213979,30.967897
213980,15.191008
213981,78.70118
213982,109.95452
213983,150.8671
213985,27.794758
213986,21.653215
213987,189.68718
213988,98.96113
213989,481.04144
213990,38.710213
213991,22.716173
213994,89.60812
213995,64.278656
213996,108.10898
213998,58.055725
213999,90.15445
214000,9.748678
214001,37.531063
214002,31.964575
214004,63.106308
214005,33.072807
214006,22.318926
214008,36.542023
214009,46.958225
214010,65.38885
214011,43.40463
214014,57.42633
214015,53.087543
214016,206.69623
214017,55.068302
214018,32.48949
214019,100.937805
214021,99.3128
214022,61.791946
214023,87.98472
214024,68.147285
214025,25.063759
214026,51.078796
214027,52.62379
214028,78.05588
214032,61.017517
214033,66.21536
214034,315.09213
214035,68.436485
214036,48.492638
214040,66.376976
214041,10.270399
214043,247.78223
214044,138.94643
214045,85.97387
214048,105.60426
214049,102.87841
214050,152.99646
214051,31.784939
214054,190.78255
214055,95.67342
214056,739.00073
214057,38.833282
214061,102.40849
214062,100.78483
214063,232.50229
214065,60.13035
214066,151.78719
214067,34.363823
214070,59.91442
214071,58.937397
214072,25.234278
214073,18.579748
214074,32.084557
214075,67.19696
214076,36.7577
214077,17.137814
214078,35.855648
214079,137.79602
214080,26.828873
214081,184.06734
214082,46.422085
214083,41.970352
214084,55.67149
214085,88.47554
214086,86.230576
214088,38.742764
214089,63.328045
214090,8.551462
214092,17.661474
214096,29.753462
214097,27.526018
214098,24.3034
214099,15.737373
214100,87.35438
214101,28.061262
214102,119.217445
214103,7.383943
214104,36.379303
214105,59.365814
214106,42.160248
214109,39.500946
214111,47.134315
214112,60.9288
214114,17.925085
214115,37.37087
214116,28.55056
214118,37.8048
214120,55.996666
214121,25.512808
214122,268.89392
214124,26.33029
214125,20.445257
214126,21.034014
214129,44.109455
214130,44.437447
214131,6.542858
214133,22.846
214134,34.673748
214135,47.604404
214136,26.125027
214137,31.188723
214138,45.629566
214139,87.245735
214140,27.144438
214141,231.99823
214142,22.91291
214143,17.61726
214144,35.729816
214145,29.59771
214146,23.609911
214148,30.546682
214149,38.400455
214151,160.41896
214152,88.66999
214153,27.22014
214154,46.57542
214155,67.75813
214156,95.52384
214158,62.765064
214159,92.61769
214160,35.07038
214161,347.71487
214162,24.928766
214163,16.056932
214164,62.864647
214165,44.103848
214168,36.571064
214169,66.378365
214175,59.291603
214176,42.614292
214177,14.513733
214178,45.4994
214179,35.92848
214180,101.36519
214184,72.30913
214185,40.020504
214186,275.7212
214187,54.89027
214188,38.929443
214191,55.4751
214192,7.857554
214193,41.274178
214194,32.143177
214195,14.613995
214196,47.45385
214197,76.77539
214198,32.614502
214202,108.665405
214203,60.68579
214204,170.67169
214205,47.83139
214206,116.4651
214207,91.16897
214209,68.82606
214210,73.09706
214213,34.59012
214215,15.084734
214216,24.82135
214217,31.615484
214218,10.221578
214221,84.68954
214222,21.625525
214223,175.40959
214224,22.47259
214225,20.527695
214226,36.276573
214227,42.75266
214228,34.98046
214229,30.905453
214230,24.803102
214231,37.0278
214233,16.34223
214235,134.83289
214236,90.83047
214237,52.94872
214240,62.923916
214241,69.48239
214242,106.83253
214245,110.71854
214246,51.05683
214247,400.36444
214248,19.732105
214249,11.773096
214251,73.77813
214252,51.653297
214253,102.245514
214255,50.133892
214256,78.76266
214258,17.707327
214261,14.994766
214262,49.915916
214263,23.98868
214265,17.292973
214266,34.485535
214267,30.289787
214271,89.954414
214272,27.779703
214273,193.22942
214274,27.182978
214275,23.365353
214276,42.02135
214277,37.34505
214278,28.978966
214281,37.810654
214282,14.002466
214283,15.7603035
214284,18.596884
214285,17.294819
214286,22.493176
214287,25.810577
214288,17.724686
214292,24.297482
214293,34.733486
214296,14.1606865
214297,141.68988
214300,191.7072
214301,99.388
214302,43.952747
214305,99.8839
214306,109.4187
214307,139.36931
214310,29.216635
214311,119.94122
214312,73.446594
214313,96.943474
214314,25.081133
214315,15.323469
214316,79.10648
214317,50.362095
214318,296.33124
214320,12.169195
214321,28.595888
214322,29.303797
214325,101.2106
214326,97.849236
214327,31.204475
214328,9.578735
214330,31.15814
214331,63.960884
214332,49.9229
214333,32.32478
214334,48.85738
214335,21.442532
214336,101.81784
214337,32.507114
214338,41.908085
214339,30.691387
214340,27.257925
214341,46.887863
214342,49.09515
214343,199.72693
214344,14.280218
214345,16.197893
214346,18.588072
214348,10.611418
214349,23.926517
214350,39.502544
214351,37.91875
214352,37.013054
214355,31.907732
214356,34.67878
214357,19.350185
214358,16.218443
214360,90.032166
214361,21.493149
214362,28.93508
214363,17.900381
214364,12.115162
214366,34.804775
214367,42.306137
214368,104.49263
214370,18.741058
214371,22.89136
214373,9.130642
214374,12.004232
214375,21.147266
214376,269.16638
214377,222.62074
214378,59.56502
214379,22.349546
214381,101.86293
214382,145.17871
214383,229.154
214387,290.9725
214388,93.24197
214389,170.72833
214390,39.106007
214391,27.643572
214393,110.305664
214394,77.272606
214395,279.79572
214396,12.636616
214397,21.408573
214398,41.71221
214399,11.608793
214400,79.86984
214402,16.795647
214403,94.75511
214404,79.97424
214406,60.62556
214407,84.17377
214408,76.782776
214411,55.301903
214412,72.161964
214413,25.888914
214414,59.428787
214415,15.787802
214416,9.638702
214417,49.10008
214418,30.202177
214421,11.568928
214422,15.554501
214425,213.83307
214426,120.82162
214427,54.3994
214428,19.210272
214430,135.50241
214431,155.18472
214432,140.87425
214434,152.95049
214435,202.91792
214436,137.9384
214437,31.079615
214438,14.228212
214440,90.02172
214441,65.12929
214443,13.497911
214444,13.696703
214445,27.757605
214447,38.98447
214450,42.793346
214454,22.566238
214455,29.916948
214456,45.201653
214457,24.291883
214458,24.727068
214459,26.958813
214460,79.725914
214461,23.64505
214462,39.08516
214463,18.52687
214464,14.160223
214466,33.532375
214467,42.296597
214468,205.21545
214469,17.583662
214470,20.100962
214471,18.686625
214472,33.07407
214473,26.905025
214475,12.008942
214476,25.253365
214477,22.366354
214478,23.053577
214481,57.620472
214482,12.040804
214483,32.92188
214484,10.550692
214487,35.68812
214488,90.67678
214491,9.10722
214494,43.510735
214495,26.559376
214498,19.157967
214499,44.392227
214500,49.39571
214501,11.407501
214504,137.77629
214505,36.50862
214506,69.25685
214507,34.39641
214508,35.620903
214510,46.034645
214511,59.147804
214512,111.34735
214513,15.850929
214514,20.586132
214515,19.531982
214517,15.560114
214518,38.547577
214519,40.63534
214522,16.786406
214523,37.82996
214524,20.270185
214526,38.664494
214527,40.20529
214528,16.603888
214529,10.512274
214530,13.907488
214531,19.396795
214534,11.193151
214539,9.609299
214540,21.103548
214541,46.93591
214542,17.771133
214543,19.190979
214545,36.619396
214546,12.87961
214547,22.251513
214550,15.6268425
214551,18.427444
214554,8.536466
214555,119.657974
214556,69.299164
214557,26.505552
214559,64.45069
214560,86.27578
214561,111.46476
214564,104.56951
214565,36.22918
214566,55.079742
214567,12.748034
214569,69.45878
214570,28.018942
214571,257.70615
214572,11.663784
214573,15.803776
214574,23.613228
214575,9.049795
214577,72.4937
214578,57.250473
214579,16.04412
214581,43.63226
214582,44.979694
214583,30.724998
214587,55.305332
214588,46.950264
214589,38.071
214590,45.546173
214591,41.354744
214592,273.88104
214593,16.978573
214595,23.16235
214596,41.472862
214597,29.440098
214600,32.945774
214601,23.488552
214605,91.19054
214606,25.779142
214607,56.219822
214608,23.668224
214609,21.512762
214610,32.317898
214611,43.863636
214612,111.98972
214614,12.060099
214615,14.739771
214618,42.694427
214619,54.54628
214620,27.834223
214622,26.14167
214623,85.76475
214624,39.076508
214625,34.733753
214626,50.315174
214627,49.538754
214628,111.63943
214629,25.972492
214630,48.42494
214631,30.025557
214632,25.25527
214634,49.522236
214635,47.679443
214636,310.89624
214637,17.204668
214638,18.052347
214639,23.572023
214640,8.228708
214642,17.842821
214643,17.354727
214646,26.871557
214647,24.599669
214651,31.819284
214652,11.547117
214653,15.733028
214656,18.417822
214657,63.85612
214660,12.833841
214661,172.81693
214662,99.17313
214663,85.07792
214665,66.247
214666,79.110405
214667,98.8568
214671,126.09565
214672,50.311893
214673,77.85709
214674,23.568378
214675,12.564243
214676,65.29383
214677,133.66708
214678,295.92752
214679,10.344566
214680,11.665743
214681,27.799019
214683,21.245161
214688,138.78601
214689,83.70991
214690,59.66127
214693,84.8351
214694,109.984215
214695,121.43027
214696,69.66401
214699,85.778206
214700,52.332584
214701,78.863495
214704,63.099945
214705,31.761005
214706,298.26874
214708,15.06385
214709,17.25357
214710,39.756886
214712,79.51503
214713,68.336395
214714,26.610382
214716,25.765556
214717,47.705994
214718,62.9357
214719,22.677197
214720,19.882648
214721,32.569805
214722,100.57016
214723,28.458368
214724,48.475666
214725,33.34347
214726,30.738686
214727,42.109566
214728,51.769188
214729,132.64655
214730,16.141117
214731,19.678236
214732,22.251705
214733,9.192057
214734,15.174887
214736,22.395372
214737,28.704777
214738,21.858646
214740,23.886913
214741,41.45651
214742,28.873886
214743,35.408527
214745,23.370049
214746,61.63608
214747,19.890348
214748,26.432579
214749,28.184492
214750,32.31956
214751,105.242645
214753,16.966341
214754,14.456224
214755,8.219602
214763,25.138851
214767,77.40352
214768,47.08429
214769,29.983149
214771,34.632843
214772,47.595333
214773,64.81021
214775,80.547554
214776,22.521086
214777,50.71754
214778,12.941204
214780,44.63607
214781,32.28046
214782,135.41801
214785,14.11553
214787,16.233414
214788,53.150856
214789,35.21503
214790,18.145008
214791,31.11365
214792,39.267075
214793,16.4501
214794,86.123634
214795,23.865416
214796,37.803593
214797,22.665625
214798,19.28735
214799,34.843967
214800,29.863955
214801,75.96668
214802,13.550272
214803,13.533459
214804,18.920008
214807,23.02061
214808,36.171757
214809,162.27383
214810,160.8349
214811,86.00954
214813,91.08157
214814,134.22298
214815,114.79496
214818,39.119686
214819,155.0995
214820,64.70094
214821,116.11521
214822,36.263855
214826,82.93268
214827,44.700386
214828,242.86404
214830,11.772036
214831,24.883749
214833,25.080702
214834,13.860657
214836,14.689133
214838,10.049961
214839,28.112055
214841,16.812307
214843,83.18978
214844,19.324242
214845,17.81294
214846,13.76396
214847,71.38657
214848,167.34941
214854,81.513306
214855,76.81794
214856,39.011127
214858,62.919632
214859,54.0244
214860,85.15708
214864,77.75748
214865,31.434551
214866,52.71519
214869,37.847298
214870,39.97637
214872,9.140514
214874,19.469662
214875,17.238794
214877,119.459816
214878,81.73425
214879,29.888182
214880,48.68594
214881,64.28207
214882,79.88104
214884,95.29091
214885,34.89404
214886,63.441257
214887,24.982185
214888,13.942814
214889,68.60682
214890,37.25996
214891,242.98892
214893,11.64044
214894,24.64898
214895,8.712156
214896,20.311834
214899,17.965963
214904,36.017845
214907,7.8951297
214908,42.083637
214909,90.982605
214912,10.972357
214914,43.954094
214915,23.881994
214917,9.056166
214918,20.44653
214919,54.545074
214920,34.2248
214921,17.835066
214922,24.628252
214924,125.83535
214925,39.799744
214926,59.78171
214927,41.925205
214928,26.89572
214931,44.112793
214932,40.938946
214933,67.46702
214935,24.254023
214936,23.531355
214940,27.574572
214942,10.042641
214943,25.814377
214944,47.206833
214945,32.916397
214947,58.224495
214948,47.7555
214949,42.450504
214950,19.953394
214951,20.049513
214953,8.467194
214954,26.126415
214955,17.859758
214956,167.7775
214959,196.37201
214960,121.563354
214961,25.755081
214964,73.846756
214965,79.99536
214966,127.69791
214969,44.46241
214970,127.21839
214971,44.588737
214972,96.55315
214973,21.463322
214974,10.556221
214975,58.965427
214976,47.886852
214977,256.55197
214979,20.909838
214980,21.1806
214982,13.385935
214985,241.37816
214986,35.52527
214987,10.308594
214990,16.37725
214991,47.968254
214992,36.756466
214993,21.067556
214994,36.986816
214995,24.472933
214996,69.216805
214997,19.670425
214998,31.474333
214999,13.655409
215000,10.571636
215002,56.53364
215003,166.73285
215004,14.450672
215005,14.711462
215006,22.344097
215008,68.514626
215009,42.671604
215010,17.285543
215011,21.542318
215012,32.29276
215013,47.86327
215014,25.67442
215015,22.05203
215016,26.967333
215017,84.55182
215018,21.813477
215019,33.975616
215020,22.539076
215021,14.211779
215022,40.634
215023,49.1749
215024,137.04184
215026,18.857641
215027,20.982565
215029,15.088984
215030,36.64171
215031,37.44587
215033,21.061815
215034,79.38041
215035,29.660818
215038,80.07927
215039,18.091276
215040,36.292576
215043,24.442581
215044,27.912882
215048,10.132359
215049,12.71464
215050,8.528569
215051,23.53168
215052,88.59616
215053,75.63656
215054,16.513685
215055,27.039818
215056,40.90626
215057,28.905903
215058,22.952454
215059,19.336334
215060,18.337635
215061,70.7658
215062,16.557098
215063,33.090675
215065,11.495352
215066,29.609673
215067,26.57544
215068,168.90767
215071,12.652164
215072,10.551271
215074,25.093908
215075,70.19142
215076,53.252316
215077,29.52456
215079,24.2587
215080,39.49153
215081,56.223137
215084,55.189754
215085,39.87721
215086,22.273571
215087,29.113375
215088,34.96035
215089,18.591219
215094,58.00586
215095,30.931664
215096,27.9326
215097,40.34589
215098,48.02609
215101,36.616318
215102,21.849833
215103,39.74731
215106,29.734995
215107,17.527735
215111,15.746601
215112,81.832664
