record_ID,units_sold
212837,11.180019
212838,18.573364
212839,26.198488
212840,11.993925
212843,52.927242
212844,13.985237
212845,68.464226
212846,11.3529
212849,47.592896
212850,32.715153
212853,31.078766
212856,39.536526
212857,28.835989
212860,12.383295
212861,32.399055
212862,67.86465
212863,11.688053
212866,122.70453
212867,38.37969
212868,201.5457
212869,32.274033
212870,33.328896
212872,40.34408
212873,63.114246
212874,44.790085
212875,29.29487
212876,27.011593
212877,31.486443
212879,20.860243
212880,28.429253
212881,38.01363
212884,12.787703
212885,30.834984
212886,21.85662
212888,20.141932
212889,51.152576
212890,17.57059
212891,68.71351
212892,15.565519
212893,24.625446
212896,28.775799
212899,7.8897896
212900,12.234297
212901,22.663189
212902,16.535465
212903,9.710659
212905,38.121902
212906,12.405384
212907,96.93751
212910,14.466768
212911,11.953524
212914,17.835117
212915,136.75185
212916,89.93496
212917,45.04972
212919,37.546
212920,66.139206
212921,102.75708
212924,88.65041
212925,41.120716
212926,353.49588
212927,15.108488
212929,83.76006
212930,36.790127
212931,17.418053
212932,51.583893
212933,59.966946
212934,85.467384
212935,14.036655
212936,74.21096
212937,58.799213
212938,19.806728
212940,34.19217
212941,29.779602
212942,37.824875
212946,53.392467
212947,56.966816
212948,181.8012
212949,36.827045
212950,39.349533
212951,32.365147
212952,51.4879
212954,46.092903
212955,34.987885
212956,31.639462
212959,20.33429
212960,22.51428
212964,83.68839
212965,25.226795
212966,154.71674
212967,23.30196
212968,18.629536
212969,28.582531
212970,41.927876
212971,32.4322
212973,25.814632
212974,22.956474
212977,53.01739
212978,67.36641
212979,25.393658
212981,24.61163
212982,45.34015
212983,47.80315
212984,35.155365
212985,59.85529
212986,48.07973
212987,114.60127
212988,30.984386
212989,289.63837
212990,29.890635
212991,28.350372
212993,58.138268
212994,55.290337
212995,46.423878
212996,28.114712
212997,33.614773
212998,59.706875
212999,6.9064445
213001,17.62387
213002,21.114918
213006,15.875952
213007,23.996681
213011,31.706066
213012,12.600424
213013,71.630066
213016,17.322649
213017,15.529772
213020,27.174355
213021,169.42943
213022,102.94264
213023,73.85103
213025,45.57353
213026,57.453617
213027,79.90877
213031,105.71041
213032,45.707638
213033,336.66284
213034,28.351612
213035,18.657482
213036,63.69653
213037,37.268818
213038,66.57364
213039,25.830479
213040,29.236202
213041,72.07952
213043,26.18967
213048,142.28821
213049,96.2471
213050,44.518017
213053,61.167202
213054,71.660706
213055,112.46116
213056,41.811863
213059,81.995674
213060,55.2512
213061,503.67343
213064,68.39765
213065,25.35078
213066,38.067093
213068,56.94338
213069,90.497734
213070,34.59029
213072,72.874146
213073,61.186565
213074,37.625248
213076,21.173697
213077,38.72086
213078,59.77769
213079,19.935625
213080,23.191536
213081,24.310911
213082,101.052376
213083,27.18608
213084,230.25536
213085,33.320026
213086,29.14994
213087,40.291447
213088,53.853634
213089,40.06663
213090,30.006592
213091,33.817513
213092,62.282063
213093,6.728776
213094,12.507326
213096,23.817085
213097,36.659786
213098,28.229225
213100,11.7727585
213101,24.342957
213102,37.557583
213103,19.158142
213105,24.99499
213106,56.133167
213107,18.229126
213108,65.3522
213109,27.261282
213110,28.390976
213111,25.20332
213113,34.786823
213114,37.11318
213115,9.086463
213123,29.22741
213127,90.08224
213128,50.11307
213129,29.64386
213131,26.9668
213132,42.162907
213133,66.04283
213135,68.32668
213136,24.790905
213137,184.25311
213138,16.449234
213140,38.086857
213141,19.761114
213142,46.34071
213145,52.830433
213147,15.374016
213148,70.93626
213149,33.617928
213150,11.562376
213151,19.722977
213152,34.159386
213153,14.09387
213154,89.27201
213155,27.386646
213156,100.00413
213157,22.926212
213158,20.789444
213159,48.665176
213160,31.674337
213161,28.588245
213162,20.870598
213163,27.855083
213164,44.202747
213167,16.689466
213168,34.83929
213169,185.7978
213170,157.56168
213171,91.25306
213174,68.49331
213175,84.21605
213176,103.7618
213179,37.767467
213180,173.21129
213181,62.344944
213182,570.30316
213183,42.36986
213187,76.33997
213188,51.929325
213189,135.999
213191,39.65766
213192,96.02772
213194,30.714813
213195,17.18639
213197,11.644224
213199,13.594391
213200,24.19269
213202,24.418682
213204,64.81379
213205,19.576391
213206,64.55013
213207,18.18973
213208,64.86898
213209,41.48083
213215,78.796616
213216,82.78907
213217,64.014366
213219,56.121616
213220,59.997875
213221,83.640915
213225,64.858635
213226,31.350382
213227,312.8653
213230,30.30334
213231,20.911095
213233,34.86326
213235,76.08737
213236,14.075922
213238,151.89177
213239,87.5281
213240,32.36256
213241,41.856358
213242,43.183945
213243,81.32949
213245,86.07423
213246,38.9612
213247,294.09195
213248,33.276924
213249,17.727436
213250,59.35597
213251,30.689865
213252,25.21383
213254,38.16811
213255,74.81573
213256,8.413202
213257,24.385586
213260,12.082802
213265,35.885242
213268,9.109726
213269,48.411125
213270,49.63534
213273,24.71988
213275,41.315517
213276,25.362911
213278,9.265057
213279,25.272717
213280,53.23942
213281,40.3447
213282,12.653799
213283,19.002113
213285,114.69218
213286,44.398212
213287,110.420845
213288,37.90225
213289,29.689676
213292,45.146503
213293,41.335987
213294,32.288647
213296,38.366512
213297,44.819294
213301,23.547617
213303,10.331076
213304,15.207701
213305,35.912167
213306,33.12134
213308,51.482586
213309,31.375349
213310,54.85406
213311,18.96964
213312,84.41682
213314,9.849831
213315,36.688946
213316,23.887817
213317,17.12677
213320,181.26225
213321,121.10937
213322,35.63738
213325,59.860966
213326,72.893
213327,125.273735
213330,51.126553
213331,115.11175
213332,40.043007
213333,313.81097
213334,18.405973
213335,11.45718
213336,72.02952
213337,32.483677
213338,15.458023
213340,67.34353
213341,74.32303
213343,18.56532
213346,164.81697
213347,29.584187
213348,11.04409
213351,12.948303
213352,37.719532
213353,30.570614
213354,12.114782
213355,29.899452
213356,20.523756
213357,54.20782
213358,24.413622
213359,146.48964
213360,12.685844
213361,13.691391
213363,50.435177
213364,43.3789
213365,31.334072
213366,39.700253
213367,36.18884
213369,70.0151
213370,68.522026
213371,19.688375
213372,15.381691
213373,30.286041
213374,55.164574
213375,23.048325
213376,23.789484
213377,25.522968
213378,93.87812
213379,20.016386
213380,139.28499
213381,14.216578
213382,15.001984
213383,37.829502
213384,55.020718
213385,45.673958
213387,31.69696
213388,44.612034
213390,13.366089
213391,38.756886
213392,41.773857
213394,18.411901
213395,51.404278
213396,26.020971
213399,75.83707
213400,18.56867
213401,145.94661
213403,28.68903
213404,20.376305
213408,19.834265
213409,9.50407
213410,7.473772
213411,17.74175
213412,72.596016
213413,49.966366
213414,18.305603
213415,12.587921
213416,24.318537
213417,28.887089
213418,21.757545
213419,12.130253
213420,13.045649
213421,72.557076
213422,14.281763
213423,159.4398
213425,14.773685
213426,42.002884
213427,23.024235
213428,17.519638
213431,37.016724
213432,9.568166
213434,19.17025
213435,62.840324
213436,48.75018
213437,28.446793
213439,21.577656
213440,27.36016
213441,58.717136
213444,41.932465
213445,43.824535
213446,18.604435
213447,137.19345
213448,31.764296
213449,15.572296
213454,58.96696
213455,42.41257
213456,21.381771
213457,38.415676
213458,51.776775
213461,33.446255
213462,26.324066
213463,137.47624
213466,29.923882
213467,14.227518
213471,14.816322
213472,74.911415
213473,41.255424
213474,21.151136
213476,32.641617
213477,38.84039
213478,49.413357
213479,83.96477
213480,38.096188
213481,189.82838
213484,36.266647
213485,50.53387
213486,20.944313
213488,26.080917
213489,32.22937
213490,8.852644
213491,22.035873
213494,17.55122
213495,17.9708
213496,11.086338
213497,20.783504
213502,47.145233
213503,14.424374
213505,16.306562
213506,36.88844
213507,32.57245
213510,43.860012
213511,30.44608
213512,11.178211
213514,18.440002
213516,55.188
213517,12.69849
213518,100.04676
213519,16.531076
213520,12.108778
213521,26.47021
213522,21.371454
213523,18.092024
213526,25.368263
213528,11.579838
213530,41.74998
213531,46.409397
213532,19.047375
213533,12.342283
213535,18.571218
213536,25.600601
213537,38.957706
213538,28.66497
213540,27.28294
213541,79.76529
213542,19.095825
213543,122.45298
213545,9.174606
213546,36.74822
213547,45.352444
213548,34.994957
213550,27.033333
213551,37.737263
213554,21.84024
213559,30.673523
213560,20.76014
213561,28.998468
213562,43.4246
213563,33.049557
213564,62.167316
213565,18.012676
213566,149.29951
213567,43.59136
213568,34.76613
213572,32.82899
213573,27.950111
213574,24.995184
213575,10.827984
213576,12.769024
213577,24.53454
213578,17.520336
213579,24.27425
213580,20.490131
213581,77.6406
213582,14.496738
213583,123.01942
213584,12.239098
213587,53.246307
213588,45.52139
213591,39.629395
213593,57.939014
213594,41.298996
213597,16.899786
213598,24.837576
213599,43.178036
213600,23.110697
213601,21.671959
213602,27.340809
213603,73.81551
213604,28.658207
213605,118.06396
213606,32.453358
213607,24.135227
213608,39.456554
213609,26.46294
213610,28.851585
213612,22.618183
213613,29.70406
213614,19.628414
213615,161.45078
213616,141.43796
213617,57.098972
213619,69.75934
213620,83.223305
213621,88.51771
213624,42.700718
213625,102.648346
213626,57.94154
213627,346.9347
213630,64.28328
213631,32.93213
213635,82.909386
213639,43.747387
213640,32.217056
213641,11.928843
213643,11.99206
213644,26.708672
213645,29.095259
213648,73.69329
213649,18.779106
213650,157.35875
213651,29.90264
213652,21.549887
213653,42.43904
213654,27.012577
213658,35.645176
213660,24.966555
213661,19.54133
213663,14.15588
213664,15.01791
213665,51.541576
213666,31.027805
213669,95.56219
213670,25.56768
213671,141.35442
213673,27.14626
213674,63.679913
213675,36.84594
213678,50.571934
213681,50.76118
213682,49.983246
213683,21.881691
213685,25.989971
213686,48.81481
213687,58.16943
213688,45.617542
213689,56.28073
213690,49.042065
213691,88.374344
213692,27.263578
213693,233.3824
213694,23.72516
213696,47.719128
213697,27.161808
213698,23.962177
213699,37.423527
213700,49.25046
213701,59.291485
213703,71.82347
213704,50.167522
213707,20.85972
213708,38.51179
213709,51.74502
213711,54.7907
213712,19.314651
213713,187.8131
213716,42.992023
213720,49.05064
213723,89.56556
213724,71.50092
213725,25.352774
213727,36.53153
213728,49.66939
213729,62.75942
213733,64.51397
213734,38.22678
213735,269.17914
213736,56.197414
213737,34.758274
213738,23.715366
213741,55.832844
213743,246.46927
213744,118.05328
213745,82.48695
213748,61.77902
213749,68.94828
213750,130.91261
213752,125.81393
213753,54.766033
213754,382.42548
213755,51.13812
213756,31.629639
213758,79.562225
213759,49.829033
213760,41.741978
213761,39.8112
213762,42.64101
213763,119.98849
213764,9.25046
213765,24.090244
213768,221.53578
213769,152.41727
213770,73.65909
213771,19.742231
213773,75.25508
213774,85.48698
213775,139.30925
213779,122.12404
213780,56.805935
213781,510.31128
213782,20.591423
213783,16.932697
213785,94.85085
213786,44.639874
213787,126.432686
213788,41.886913
213789,58.76249
213790,91.35395
213792,19.716263
213796,13.8684635
213797,14.5523815
213798,9.365965
213799,10.936394
213800,14.625864
213801,29.253847
213802,27.86404
213805,81.407455
213806,20.980793
213807,75.468376
213808,7.923148
213809,24.91769
213811,43.036934
213814,37.125195
213816,34.40357
213817,34.97586
213819,11.987434
213820,18.310505
213821,19.002684
213824,52.542034
213825,13.455519
213826,96.05723
213829,21.394918
213830,42.022312
213831,33.555614
213833,23.153913
213834,24.332985
213835,8.824123
213838,13.560474
213840,18.797152
213842,31.282017
213844,14.382967
213848,106.394966
213849,76.8749
213850,45.00845
213851,37.791134
213852,41.808647
213853,76.8874
213857,65.04542
213858,36.20285
213859,299.97598
213860,20.585552
213861,11.2264595
213862,48.85162
213863,32.922226
213865,38.413406
213866,40.39468
213867,76.74377
213870,100.064995
213871,33.55905
213874,32.78003
213875,45.78137
213878,65.9817
213879,23.313225
213880,226.49434
213883,33.24152
213884,16.58919
213885,11.679071
213888,43.2065
213891,169.447
213892,62.865128
213893,55.366344
213895,32.752094
213896,50.71357
213897,78.10093
213900,105.02189
213901,38.828815
213902,261.26776
213903,32.053925
213905,43.957867
213906,31.497437
213907,44.890926
213909,36.194992
213910,65.865295
213912,26.468702
213913,18.75778
213918,22.07326
213919,16.062033
213922,24.792063
213923,74.265755
213924,13.381723
213925,128.07019
213926,11.589552
213928,15.311111
213930,30.349346
213932,28.360126
213935,30.911274
213936,38.435696
213939,19.396461
213940,22.003681
213942,85.59084
213943,21.506504
213944,120.011734
213945,26.010666
213946,23.51395
213947,47.254566
213948,28.490341
213949,26.819054
213951,26.210663
213952,31.894213
213954,16.934334
213955,23.483898
213956,22.2532
213960,14.433893
213961,34.540268
213962,24.195171
213963,26.774317
213964,37.760677
213965,26.578373
213966,71.83377
213967,26.522728
213968,161.49028
213971,26.719254
213972,25.103985
213973,21.003414
213976,161.19981
213977,76.69874
213978,52.947216
213979,29.68484
213980,19.616716
213981,68.733925
213982,89.83964
213983,137.72467
213985,24.491844
213986,22.906712
213987,201.32024
213988,91.39703
213989,424.02625
213990,40.541584
213991,19.280048
213994,87.50668
213995,60.674698
213996,118.52798
213998,65.59789
213999,100.01267
214000,7.928827
214001,38.71638
214002,26.399376
214004,52.583057
214005,43.18092
214006,23.885033
214008,45.935535
214009,45.704742
214010,71.87755
214011,34.564728
214014,48.508614
214015,46.815456
214016,141.83174
214017,78.96695
214018,27.71691
214019,81.96418
214021,78.56608
214022,65.10582
214023,90.83172
214024,71.74929
214025,29.934628
214026,43.864407
214027,40.72401
214028,75.312126
214032,52.739674
214033,64.83403
214034,254.01799
214035,61.563484
214036,43.351154
214040,74.55204
214041,8.00644
214043,249.39076
214044,149.30496
214045,105.59081
214048,101.04034
214049,112.74657
214050,145.59738
214051,26.544977
214054,181.97176
214055,89.41361
214056,755.25323
214057,33.269753
214061,112.10985
214062,82.46749
214063,125.22962
214065,62.776546
214066,134.47604
214067,29.69841
214070,75.663155
214071,59.9184
214072,22.143799
214073,15.63294
214074,39.6545
214075,65.951294
214076,29.167278
214077,23.492966
214078,35.64436
214079,129.44684
214080,29.191738
214081,200.23766
214082,44.31065
214083,37.463978
214084,59.196922
214085,72.75434
214086,60.092503
214088,28.599957
214089,67.604645
214090,7.497482
214092,12.51372
214096,27.307339
214097,26.766788
214098,23.241894
214099,20.232319
214100,87.33816
214101,28.022371
214102,99.686455
214103,7.317184
214104,68.604065
214105,60.934593
214106,42.458027
214109,39.82156
214111,42.645718
214112,66.568275
214114,12.96954
214115,26.820677
214116,29.858004
214118,37.26753
214120,43.242332
214121,18.805262
214122,140.14253
214124,23.166422
214125,26.770786
214126,16.532736
214129,68.82719
214130,51.52396
214131,12.144913
214133,24.702347
214134,48.04456
214135,65.26657
214136,23.892899
214137,38.231808
214138,47.28198
214139,87.7615
214140,24.029558
214141,217.55833
214142,26.396221
214143,16.074314
214144,42.544056
214145,27.813255
214146,25.857182
214148,32.466885
214149,44.37575
214151,145.87593
214152,85.57189
214153,35.31017
214154,46.22197
214155,67.475
214156,113.633446
214158,41.032486
214159,87.73766
214160,30.528801
214161,332.06104
214162,25.567251
214163,13.027813
214164,68.3663
214165,32.87921
214168,44.1869
214169,74.33567
214175,63.241283
214176,48.258316
214177,16.875286
214178,41.92606
214179,44.245335
214180,82.20059
214184,73.67541
214185,35.45123
214186,288.06256
214187,52.69529
214188,24.299854
214191,63.84087
214192,9.374257
214193,32.621426
214194,29.15229
214195,16.507116
214196,37.74787
214197,60.953365
214198,35.462482
214202,97.152054
214203,48.509415
214204,178.70558
214205,32.974438
214206,94.84878
214207,79.26219
214209,80.01678
214210,65.18171
214213,36.56709
214215,12.573303
214216,23.819412
214217,31.51469
214218,11.348328
214221,82.5295
214222,15.720709
214223,187.1509
214224,24.735703
214225,22.092686
214226,35.645245
214227,43.97635
214228,34.910786
214229,22.823921
214230,23.994068
214231,42.90973
214233,13.975075
214235,162.80199
214236,100.81719
214237,55.539616
214240,60.7502
214241,66.92469
214242,89.61993
214245,104.244484
214246,52.488895
214247,387.96164
214248,21.113596
214249,11.994764
214251,82.69067
214252,47.60982
214253,95.28444
214255,56.58095
214256,97.0507
214258,20.958252
214261,22.087376
214262,49.906864
214263,22.939304
214265,11.77886
214266,34.726475
214267,32.180824
214271,90.655815
214272,21.597984
214273,201.94167
214274,29.482956
214275,22.365936
214276,45.91428
214277,33.492527
214278,24.101171
214281,34.818478
214282,18.104258
214283,13.149506
214284,15.930727
214285,28.710506
214286,24.054098
214287,23.715971
214288,27.76507
214292,25.290453
214293,43.732048
214296,13.557095
214297,119.139915
214300,175.04439
214301,85.61803
214302,62.22822
214305,83.96206
214306,110.88775
214307,125.30913
214310,30.410906
214311,118.40049
214312,73.330734
214313,122.29157
214314,22.411335
214315,15.962063
214316,82.20982
214317,50.796993
214318,326.75024
214320,11.771879
214321,21.898132
214322,28.535046
214325,91.73234
214326,109.149185
214327,31.359516
214328,10.153719
214330,21.931906
214331,73.46104
214332,43.743206
214333,29.20085
214334,35.223457
214335,18.254475
214336,89.75352
214337,27.933615
214338,41.624897
214339,27.09188
214340,22.955774
214341,45.37416
214342,47.349094
214343,183.63252
214344,13.141396
214345,20.964666
214346,21.710783
214348,11.215187
214349,17.603506
214350,44.0544
214351,35.253452
214352,33.326454
214355,30.836794
214356,37.082386
214357,21.315933
214358,17.413862
214360,91.35082
214361,23.80953
214362,31.198982
214363,16.72665
214364,13.079706
214366,37.067715
214367,51.06706
214368,110.61423
214370,20.05238
214371,23.829117
214373,8.9319515
214374,12.159006
214375,18.216457
214376,272.39838
214377,236.20674
214378,91.520515
214379,25.308607
214381,92.95232
214382,151.153
214383,216.24605
214387,258.7564
214388,91.70321
214389,185.86644
214390,34.53378
214391,21.6229
214393,129.8122
214394,93.353546
214395,282.76672
214396,9.770752
214397,18.82662
214398,48.618084
214399,9.878366
214400,94.54946
214402,13.500084
214403,113.06314
214404,92.43938
214406,56.96433
214407,69.977684
214408,86.34869
214411,48.29099
214412,87.301056
214413,30.768642
214414,52.17731
214415,13.711325
214416,11.107384
214417,58.914814
214418,29.78141
214421,9.780846
214422,20.272316
214425,222.4275
214426,126.003075
214427,97.85319
214428,20.66248
214430,138.7971
214431,149.0076
214432,132.8769
214434,154.5796
214435,301.80518
214436,126.70506
214437,24.437351
214438,14.335436
214440,95.22321
214441,60.50458
214443,10.477394
214444,16.921736
214445,28.993769
214447,33.60924
214450,42.4748
214454,18.93573
214455,30.927925
214456,47.050625
214457,25.48882
214458,30.293024
214459,27.848093
214460,77.447
214461,22.513874
214462,26.749552
214463,19.79262
214464,13.27191
214466,47.193813
214467,45.739323
214468,146.67322
214469,14.499428
214470,20.844324
214471,26.245028
214472,35.294773
214473,26.291777
214475,9.272514
214476,18.793068
214477,25.557892
214478,20.98257
214481,48.321423
214482,13.985237
214483,32.312344
214484,11.238255
214487,37.251087
214488,94.85485
214491,12.966734
214494,40.228107
214495,29.483948
214498,19.458992
214499,48.15333
214500,67.12272
214501,10.983362
214504,122.266945
214505,38.37969
214506,75.889084
214507,32.030712
214508,32.193665
214510,40.34408
214511,63.310352
214512,111.40667
214513,16.320274
214514,13.134298
214515,20.226482
214517,20.860243
214518,28.869503
214519,39.023678
214522,16.371063
214523,26.913513
214524,21.067745
214526,29.419407
214527,46.969494
214528,17.57059
214529,15.294197
214530,15.565519
214531,24.625446
214534,12.476011
214539,7.956478
214540,13.653248
214541,21.585161
214542,16.262981
214543,11.474617
214545,35.6125
214546,12.405382
214547,18.558313
214550,13.815588
214551,11.953524
214554,9.677309
214555,136.75185
214556,90.49404
214557,45.04972
214559,62.397392
214560,109.04104
214561,105.80981
214564,95.71136
214565,41.120716
214566,55.855007
214567,13.919376
214569,82.259094
214570,25.8978
214571,188.1858
214572,9.401329
214573,18.16721
214574,27.583935
214575,13.18335
214577,71.849365
214578,58.799213
214579,19.727503
214581,42.422092
214582,34.50451
214583,37.824875
214587,53.392467
214588,53.613308
214589,38.18641
214590,38.11172
214591,39.349537
214592,250.29631
214593,12.719698
214595,21.858082
214596,36.955288
214597,33.294357
214600,27.813866
214601,22.51428
214605,82.62437
214606,26.330288
214607,46.640842
214608,23.121502
214609,17.31085
214610,28.29717
214611,40.002792
214612,118.57737
214614,11.649839
214615,20.26677
214618,54.455273
214619,81.182335
214620,25.774393
214622,33.853935
214623,77.50464
214624,47.80315
214625,29.580364
214626,45.784866
214627,39.631016
214628,110.28247
214629,30.984386
214630,63.881374
214631,29.227428
214632,27.43756
214634,58.13827
214635,55.290337
214636,298.79266
214637,14.003702
214638,14.365658
214639,32.09333
214640,6.9064445
214642,18.992466
214643,21.88461
214646,16.201925
214647,24.15104
214651,31.299274
214652,12.600424
214653,12.188589
214656,17.322649
214657,57.685047
214660,11.038275
214661,169.42943
214662,102.94264
214663,73.85103
214665,49.70086
214666,88.52072
214667,80.406364
214671,110.49654
214672,45.707638
214673,79.26486
214674,22.14949
214675,15.33853
214676,63.696526
214677,37.26781
214678,205.60403
214679,9.350956
214680,12.37467
214681,25.695465
214683,24.096554
214688,136.62968
214689,96.2471
214690,59.686413
214693,83.37748
214694,92.994446
214695,113.645775
214696,44.574783
214699,85.36659
214700,55.2512
214701,66.90241
214704,68.39765
214705,25.178413
214706,258.9442
214708,11.584057
214709,17.4815
214710,41.283813
214712,74.56797
214713,62.22523
214714,39.368206
214716,21.933893
214717,35.333397
214718,61.047573
214719,25.08408
214720,20.46418
214721,26.623955
214722,97.5989
214723,27.18608
214724,53.56417
214725,31.845018
214726,28.203362
214727,39.625202
214728,53.853634
214729,111.9299
214730,15.169794
214731,24.89953
214732,30.979473
214733,6.728776
214734,12.507326
214736,25.418526
214737,36.942524
214738,29.396729
214740,14.483376
214741,27.418951
214742,37.394764
214743,29.800484
214745,22.973724
214746,56.26773
214747,18.229126
214748,22.869846
214749,27.261282
214750,28.390976
214751,90.15363
214753,17.939913
214754,19.202734
214755,9.086463
214763,29.22741
214767,91.10221
214768,50.11307
214769,29.64386
214771,34.22952
214772,48.892727
214773,63.50932
214775,72.3641
214776,24.790905
214777,44.971165
214778,12.678186
214780,41.809483
214781,19.761114
214782,145.91292
214785,16.666107
214787,13.768965
214788,50.11776
214789,35.36627
214790,24.257576
214791,30.437046
214792,33.222145
214793,18.544443
214794,89.06715
214795,27.386646
214796,44.68368
214797,21.534891
214798,19.342846
214799,48.665176
214800,31.674337
214801,67.5939
214802,11.692781
214803,13.767448
214804,27.979725
214807,24.561043
214808,37.648655
214809,180.42284
214810,145.6619
214811,91.25305
214813,92.994316
214814,94.68999
214815,103.7618
214818,43.122837
214819,166.89641
214820,62.344944
214821,138.64763
214822,33.953316
214826,75.64875
214827,53.091892
214828,315.3465
214830,11.138439
214831,25.196205
214833,29.696983
214834,17.18639
214836,11.827106
214838,15.391386
214839,27.485506
214841,20.837334
214843,64.81379
214844,19.576391
214845,20.245186
214846,18.18973
214847,65.181274
214848,181.37636
214854,78.65849
214855,82.78907
214856,64.21602
214858,64.26259
214859,65.85687
214860,83.87859
214864,69.09678
214865,31.35038
214866,57.470356
214869,30.30334
214870,24.070415
214872,8.028406
214874,18.96812
214875,13.264257
214877,151.63493
214878,87.5281
214879,32.216923
214880,49.87134
214881,58.678356
214882,81.90641
214884,93.330666
214885,38.9612
214886,69.07627
214887,29.242538
214888,12.737343
214889,59.35597
214890,30.261707
214891,183.60605
214893,10.682859
214894,25.34256
214895,8.413202
214896,22.441261
214899,14.173632
214904,35.192623
214907,9.109726
214908,48.41113
214909,104.68516
214912,11.314564
214914,42.07088
214915,26.05033
214917,9.287037
214918,27.083387
214919,48.127934
214920,40.478527
214921,20.008553
214922,23.98526
214924,112.901024
214925,44.398212
214926,67.26859
214927,37.711246
214928,29.26374
214931,45.146503
214932,41.335987
214933,69.23071
214935,22.2013
214936,27.847109
214940,24.280352
214942,10.312642
214943,16.135954
214944,35.075863
214945,33.599113
214947,73.757866
214948,60.29798
214949,50.821354
214950,18.96964
214951,19.88234
214953,9.680033
214954,36.688946
214955,23.887821
214956,133.42323
214959,181.26222
214960,121.287285
214961,35.42138
214964,78.34529
214965,94.58631
214966,125.273735
214969,49.552174
214970,117.811775
214971,40.043007
214972,97.21325
214973,15.855047
214974,10.216278
214975,72.02952
214976,32.483677
214977,231.56953
214979,16.304031
214980,14.806454
214982,17.082811
214985,162.35811
214986,29.584187
214987,11.043575
214990,20.75819
214991,42.42709
214992,30.436604
214993,13.099165
214994,30.485754
214995,15.754856
214996,61.78743
214997,24.413622
214998,27.623444
214999,12.53821
215000,13.3443985
215002,50.435173
215003,109.00132
215004,13.975414
215005,15.431442
215006,23.881844
215008,70.52534
215009,55.685402
215010,21.619246
215011,18.718626
215012,32.7724
215013,51.487442
215014,28.014744
215015,19.51073
215016,27.276917
215017,93.14625
215018,20.016386
215019,40.210915
215020,14.216578
215021,14.93523
215022,37.829502
215023,65.44079
215024,115.60817
215026,19.096731
215027,20.422874
215029,13.366089
215030,39.403336
215031,42.405724
215033,18.386606
215034,51.495472
215035,21.185452
215038,72.27281
215039,18.56867
215040,37.225033
215043,28.790293
215044,21.745613
215048,12.248579
215049,9.50407
215050,8.45052
215051,18.50709
215052,80.27846
215053,55.39001
215054,19.647446
215055,21.981651
215056,36.529804
215057,29.220036
215058,20.987442
215059,14.224041
215060,14.023392
215061,52.934963
215062,14.281763
215063,28.525581
215065,11.887814
215066,42.002884
215067,26.404987
215068,142.11525
215071,14.250565
215072,9.568166
215074,22.474216
215075,63.270233
215076,48.75018
215077,28.369
215079,27.282595
215080,33.757824
215081,58.46892
215084,42.527935
215085,45.113716
215086,18.604435
215087,37.204
215088,31.764296
215089,15.615944
215094,58.96696
215095,42.674206
215096,25.293596
215097,40.518307
215098,48.08298
215101,34.01519
215102,26.324066
215103,35.749146
215106,29.923882
215107,14.227518
215111,14.154854
215112,75.06368
